origins,destinations,departure_times,travel_time,departure_dt,hour,date
"1290 St Nicholas Ave, New York, NY 10033, USA","25-10 30th Ave, Queens, NY 11102, USA",1607958000,54,2020-12-14 10:00:00-05:00,10,2020-12-14
"1290 St Nicholas Ave, New York, NY 10033, USA","506 Lenox Ave, New York, NY 10037, USA",1607958000,37,2020-12-14 10:00:00-05:00,10,2020-12-14
"2300 Randall Ave, The Bronx, NY 10473, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1607958000,46,2020-12-14 10:00:00-05:00,10,2020-12-14
"2300 Randall Ave, The Bronx, NY 10473, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1607958000,59,2020-12-14 10:00:00-05:00,10,2020-12-14
"2300 Randall Ave, The Bronx, NY 10473, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1607958000,79,2020-12-14 10:00:00-05:00,10,2020-12-14
"2300 Randall Ave, The Bronx, NY 10473, USA","25-10 30th Ave, Queens, NY 11102, USA",1607958000,76,2020-12-14 10:00:00-05:00,10,2020-12-14
"2300 Randall Ave, The Bronx, NY 10473, USA","506 Lenox Ave, New York, NY 10037, USA",1607958000,61,2020-12-14 10:00:00-05:00,10,2020-12-14
"1500 E 92nd St, Brooklyn, NY 11236, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1607959800,133,2020-12-14 10:30:00-05:00,10,2020-12-14
"1500 E 92nd St, Brooklyn, NY 11236, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1607959800,124,2020-12-14 10:30:00-05:00,10,2020-12-14
"1500 E 92nd St, Brooklyn, NY 11236, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1607959800,104,2020-12-14 10:30:00-05:00,10,2020-12-14
"1500 E 92nd St, Brooklyn, NY 11236, USA","25-10 30th Ave, Queens, NY 11102, USA",1607959800,90,2020-12-14 10:30:00-05:00,10,2020-12-14
"1500 E 92nd St, Brooklyn, NY 11236, USA","506 Lenox Ave, New York, NY 10037, USA",1607959800,86,2020-12-14 10:30:00-05:00,10,2020-12-14
"108-35 167th St, Queens, NY 11433, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1607959800,116,2020-12-14 10:30:00-05:00,10,2020-12-14
"108-35 167th St, Queens, NY 11433, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1607959800,97,2020-12-14 10:30:00-05:00,10,2020-12-14
"108-35 167th St, Queens, NY 11433, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1607959800,89,2020-12-14 10:30:00-05:00,10,2020-12-14
"108-35 167th St, Queens, NY 11433, USA","25-10 30th Ave, Queens, NY 11102, USA",1607959800,62,2020-12-14 10:30:00-05:00,10,2020-12-14
"108-35 167th St, Queens, NY 11433, USA","506 Lenox Ave, New York, NY 10037, USA",1607959800,78,2020-12-14 10:30:00-05:00,10,2020-12-14
"102-29 215th St, Jamaica, NY 11429, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1607959800,132,2020-12-14 10:30:00-05:00,10,2020-12-14
"102-29 215th St, Jamaica, NY 11429, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1607959800,120,2020-12-14 10:30:00-05:00,10,2020-12-14
"102-29 215th St, Jamaica, NY 11429, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1607959800,109,2020-12-14 10:30:00-05:00,10,2020-12-14
"102-29 215th St, Jamaica, NY 11429, USA","25-10 30th Ave, Queens, NY 11102, USA",1607959800,80,2020-12-14 10:30:00-05:00,10,2020-12-14
"102-29 215th St, Jamaica, NY 11429, USA","506 Lenox Ave, New York, NY 10037, USA",1607959800,92,2020-12-14 10:30:00-05:00,10,2020-12-14
"1290 St Nicholas Ave, New York, NY 10033, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1607959800,60,2020-12-14 10:30:00-05:00,10,2020-12-14
"1290 St Nicholas Ave, New York, NY 10033, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1607959800,46,2020-12-14 10:30:00-05:00,10,2020-12-14
"1290 St Nicholas Ave, New York, NY 10033, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1607959800,6,2020-12-14 10:30:00-05:00,10,2020-12-14
"1290 St Nicholas Ave, New York, NY 10033, USA","25-10 30th Ave, Queens, NY 11102, USA",1607959800,54,2020-12-14 10:30:00-05:00,10,2020-12-14
"1290 St Nicholas Ave, New York, NY 10033, USA","506 Lenox Ave, New York, NY 10037, USA",1607959800,34,2020-12-14 10:30:00-05:00,10,2020-12-14
"2300 Randall Ave, The Bronx, NY 10473, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1607959800,47,2020-12-14 10:30:00-05:00,10,2020-12-14
"2300 Randall Ave, The Bronx, NY 10473, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1607959800,57,2020-12-14 10:30:00-05:00,10,2020-12-14
"2300 Randall Ave, The Bronx, NY 10473, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1607959800,80,2020-12-14 10:30:00-05:00,10,2020-12-14
"2300 Randall Ave, The Bronx, NY 10473, USA","25-10 30th Ave, Queens, NY 11102, USA",1607959800,75,2020-12-14 10:30:00-05:00,10,2020-12-14
"2300 Randall Ave, The Bronx, NY 10473, USA","506 Lenox Ave, New York, NY 10037, USA",1607959800,57,2020-12-14 10:30:00-05:00,10,2020-12-14
"1500 E 92nd St, Brooklyn, NY 11236, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1607961600,132,2020-12-14 11:00:00-05:00,11,2020-12-14
"1500 E 92nd St, Brooklyn, NY 11236, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1607961600,131,2020-12-14 11:00:00-05:00,11,2020-12-14
"1500 E 92nd St, Brooklyn, NY 11236, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1607961600,98,2020-12-14 11:00:00-05:00,11,2020-12-14
"1500 E 92nd St, Brooklyn, NY 11236, USA","25-10 30th Ave, Queens, NY 11102, USA",1607961600,96,2020-12-14 11:00:00-05:00,11,2020-12-14
"1500 E 92nd St, Brooklyn, NY 11236, USA","506 Lenox Ave, New York, NY 10037, USA",1607961600,93,2020-12-14 11:00:00-05:00,11,2020-12-14
"108-35 167th St, Queens, NY 11433, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1607961600,108,2020-12-14 11:00:00-05:00,11,2020-12-14
"108-35 167th St, Queens, NY 11433, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1607961600,105,2020-12-14 11:00:00-05:00,11,2020-12-14
"108-35 167th St, Queens, NY 11433, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1607961600,88,2020-12-14 11:00:00-05:00,11,2020-12-14
"108-35 167th St, Queens, NY 11433, USA","25-10 30th Ave, Queens, NY 11102, USA",1607961600,65,2020-12-14 11:00:00-05:00,11,2020-12-14
"108-35 167th St, Queens, NY 11433, USA","506 Lenox Ave, New York, NY 10037, USA",1607961600,79,2020-12-14 11:00:00-05:00,11,2020-12-14
"102-29 215th St, Jamaica, NY 11429, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1607961600,127,2020-12-14 11:00:00-05:00,11,2020-12-14
"102-29 215th St, Jamaica, NY 11429, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1607961600,123,2020-12-14 11:00:00-05:00,11,2020-12-14
"102-29 215th St, Jamaica, NY 11429, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1607961600,99,2020-12-14 11:00:00-05:00,11,2020-12-14
"102-29 215th St, Jamaica, NY 11429, USA","25-10 30th Ave, Queens, NY 11102, USA",1607961600,75,2020-12-14 11:00:00-05:00,11,2020-12-14
"102-29 215th St, Jamaica, NY 11429, USA","506 Lenox Ave, New York, NY 10037, USA",1607961600,90,2020-12-14 11:00:00-05:00,11,2020-12-14
"1290 St Nicholas Ave, New York, NY 10033, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1607961600,62,2020-12-14 11:00:00-05:00,11,2020-12-14
"1290 St Nicholas Ave, New York, NY 10033, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1607961600,42,2020-12-14 11:00:00-05:00,11,2020-12-14
"1290 St Nicholas Ave, New York, NY 10033, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1607961600,6,2020-12-14 11:00:00-05:00,11,2020-12-14
"1290 St Nicholas Ave, New York, NY 10033, USA","25-10 30th Ave, Queens, NY 11102, USA",1607961600,54,2020-12-14 11:00:00-05:00,11,2020-12-14
"1290 St Nicholas Ave, New York, NY 10033, USA","506 Lenox Ave, New York, NY 10037, USA",1607961600,34,2020-12-14 11:00:00-05:00,11,2020-12-14
"2300 Randall Ave, The Bronx, NY 10473, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1607961600,46,2020-12-14 11:00:00-05:00,11,2020-12-14
"2300 Randall Ave, The Bronx, NY 10473, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1607961600,60,2020-12-14 11:00:00-05:00,11,2020-12-14
"2300 Randall Ave, The Bronx, NY 10473, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1607961600,81,2020-12-14 11:00:00-05:00,11,2020-12-14
"2300 Randall Ave, The Bronx, NY 10473, USA","25-10 30th Ave, Queens, NY 11102, USA",1607961600,74,2020-12-14 11:00:00-05:00,11,2020-12-14
"2300 Randall Ave, The Bronx, NY 10473, USA","506 Lenox Ave, New York, NY 10037, USA",1607961600,57,2020-12-14 11:00:00-05:00,11,2020-12-14
"1500 E 92nd St, Brooklyn, NY 11236, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1607963400,125,2020-12-14 11:30:00-05:00,11,2020-12-14
"1500 E 92nd St, Brooklyn, NY 11236, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1607963400,127,2020-12-14 11:30:00-05:00,11,2020-12-14
"1500 E 92nd St, Brooklyn, NY 11236, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1607963400,111,2020-12-14 11:30:00-05:00,11,2020-12-14
"1500 E 92nd St, Brooklyn, NY 11236, USA","25-10 30th Ave, Queens, NY 11102, USA",1607963400,95,2020-12-14 11:30:00-05:00,11,2020-12-14
"1500 E 92nd St, Brooklyn, NY 11236, USA","506 Lenox Ave, New York, NY 10037, USA",1607963400,93,2020-12-14 11:30:00-05:00,11,2020-12-14
"108-35 167th St, Queens, NY 11433, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1607963400,109,2020-12-14 11:30:00-05:00,11,2020-12-14
"108-35 167th St, Queens, NY 11433, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1607963400,95,2020-12-14 11:30:00-05:00,11,2020-12-14
"108-35 167th St, Queens, NY 11433, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1607963400,93,2020-12-14 11:30:00-05:00,11,2020-12-14
"108-35 167th St, Queens, NY 11433, USA","25-10 30th Ave, Queens, NY 11102, USA",1607963400,66,2020-12-14 11:30:00-05:00,11,2020-12-14
"108-35 167th St, Queens, NY 11433, USA","506 Lenox Ave, New York, NY 10037, USA",1607963400,73,2020-12-14 11:30:00-05:00,11,2020-12-14
"102-29 215th St, Jamaica, NY 11429, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1607963400,127,2020-12-14 11:30:00-05:00,11,2020-12-14
"102-29 215th St, Jamaica, NY 11429, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1607963400,117,2020-12-14 11:30:00-05:00,11,2020-12-14
"102-29 215th St, Jamaica, NY 11429, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1607963400,106,2020-12-14 11:30:00-05:00,11,2020-12-14
"102-29 215th St, Jamaica, NY 11429, USA","25-10 30th Ave, Queens, NY 11102, USA",1607963400,75,2020-12-14 11:30:00-05:00,11,2020-12-14
"102-29 215th St, Jamaica, NY 11429, USA","506 Lenox Ave, New York, NY 10037, USA",1607963400,92,2020-12-14 11:30:00-05:00,11,2020-12-14
"1290 St Nicholas Ave, New York, NY 10033, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1607963400,63,2020-12-14 11:30:00-05:00,11,2020-12-14
"1290 St Nicholas Ave, New York, NY 10033, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1607963400,43,2020-12-14 11:30:00-05:00,11,2020-12-14
"1290 St Nicholas Ave, New York, NY 10033, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1607963400,9,2020-12-14 11:30:00-05:00,11,2020-12-14
"1290 St Nicholas Ave, New York, NY 10033, USA","25-10 30th Ave, Queens, NY 11102, USA",1607963400,54,2020-12-14 11:30:00-05:00,11,2020-12-14
"1290 St Nicholas Ave, New York, NY 10033, USA","506 Lenox Ave, New York, NY 10037, USA",1607963400,37,2020-12-14 11:30:00-05:00,11,2020-12-14
"2300 Randall Ave, The Bronx, NY 10473, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1607963400,46,2020-12-14 11:30:00-05:00,11,2020-12-14
"2300 Randall Ave, The Bronx, NY 10473, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1607963400,58,2020-12-14 11:30:00-05:00,11,2020-12-14
"2300 Randall Ave, The Bronx, NY 10473, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1607963400,82,2020-12-14 11:30:00-05:00,11,2020-12-14
"2300 Randall Ave, The Bronx, NY 10473, USA","25-10 30th Ave, Queens, NY 11102, USA",1607963400,78,2020-12-14 11:30:00-05:00,11,2020-12-14
"2300 Randall Ave, The Bronx, NY 10473, USA","506 Lenox Ave, New York, NY 10037, USA",1607963400,61,2020-12-14 11:30:00-05:00,11,2020-12-14
"1500 E 92nd St, Brooklyn, NY 11236, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1607965200,122,2020-12-14 12:00:00-05:00,12,2020-12-14
"1500 E 92nd St, Brooklyn, NY 11236, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1607965200,124,2020-12-14 12:00:00-05:00,12,2020-12-14
"1500 E 92nd St, Brooklyn, NY 11236, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1607965200,100,2020-12-14 12:00:00-05:00,12,2020-12-14
"1500 E 92nd St, Brooklyn, NY 11236, USA","25-10 30th Ave, Queens, NY 11102, USA",1607965200,92,2020-12-14 12:00:00-05:00,12,2020-12-14
"1500 E 92nd St, Brooklyn, NY 11236, USA","506 Lenox Ave, New York, NY 10037, USA",1607965200,89,2020-12-14 12:00:00-05:00,12,2020-12-14
"108-35 167th St, Queens, NY 11433, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1607965200,111,2020-12-14 12:00:00-05:00,12,2020-12-14
"108-35 167th St, Queens, NY 11433, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1607965200,103,2020-12-14 12:00:00-05:00,12,2020-12-14
"108-35 167th St, Queens, NY 11433, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1607965200,91,2020-12-14 12:00:00-05:00,12,2020-12-14
"108-35 167th St, Queens, NY 11433, USA","25-10 30th Ave, Queens, NY 11102, USA",1607965200,67,2020-12-14 12:00:00-05:00,12,2020-12-14
"108-35 167th St, Queens, NY 11433, USA","506 Lenox Ave, New York, NY 10037, USA",1607965200,77,2020-12-14 12:00:00-05:00,12,2020-12-14
"102-29 215th St, Jamaica, NY 11429, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1607965200,114,2020-12-14 12:00:00-05:00,12,2020-12-14
"102-29 215th St, Jamaica, NY 11429, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1607965200,123,2020-12-14 12:00:00-05:00,12,2020-12-14
"102-29 215th St, Jamaica, NY 11429, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1607965200,101,2020-12-14 12:00:00-05:00,12,2020-12-14
"102-29 215th St, Jamaica, NY 11429, USA","25-10 30th Ave, Queens, NY 11102, USA",1607965200,75,2020-12-14 12:00:00-05:00,12,2020-12-14
"102-29 215th St, Jamaica, NY 11429, USA","506 Lenox Ave, New York, NY 10037, USA",1607965200,84,2020-12-14 12:00:00-05:00,12,2020-12-14
"1290 St Nicholas Ave, New York, NY 10033, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1607965200,63,2020-12-14 12:00:00-05:00,12,2020-12-14
"1290 St Nicholas Ave, New York, NY 10033, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1607965200,43,2020-12-14 12:00:00-05:00,12,2020-12-14
"1290 St Nicholas Ave, New York, NY 10033, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1607965200,6,2020-12-14 12:00:00-05:00,12,2020-12-14
"1290 St Nicholas Ave, New York, NY 10033, USA","25-10 30th Ave, Queens, NY 11102, USA",1607965200,54,2020-12-14 12:00:00-05:00,12,2020-12-14
"1290 St Nicholas Ave, New York, NY 10033, USA","506 Lenox Ave, New York, NY 10037, USA",1607965200,25,2020-12-14 12:00:00-05:00,12,2020-12-14
"2300 Randall Ave, The Bronx, NY 10473, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1607965200,46,2020-12-14 12:00:00-05:00,12,2020-12-14
"2300 Randall Ave, The Bronx, NY 10473, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1607965200,60,2020-12-14 12:00:00-05:00,12,2020-12-14
"2300 Randall Ave, The Bronx, NY 10473, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1607965200,83,2020-12-14 12:00:00-05:00,12,2020-12-14
"2300 Randall Ave, The Bronx, NY 10473, USA","25-10 30th Ave, Queens, NY 11102, USA",1607965200,81,2020-12-14 12:00:00-05:00,12,2020-12-14
"2300 Randall Ave, The Bronx, NY 10473, USA","506 Lenox Ave, New York, NY 10037, USA",1607965200,61,2020-12-14 12:00:00-05:00,12,2020-12-14
"1500 E 92nd St, Brooklyn, NY 11236, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1607967000,129,2020-12-14 12:30:00-05:00,12,2020-12-14
"1500 E 92nd St, Brooklyn, NY 11236, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1607967000,130,2020-12-14 12:30:00-05:00,12,2020-12-14
"1500 E 92nd St, Brooklyn, NY 11236, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1607967000,100,2020-12-14 12:30:00-05:00,12,2020-12-14
"1500 E 92nd St, Brooklyn, NY 11236, USA","25-10 30th Ave, Queens, NY 11102, USA",1607967000,96,2020-12-14 12:30:00-05:00,12,2020-12-14
"1500 E 92nd St, Brooklyn, NY 11236, USA","506 Lenox Ave, New York, NY 10037, USA",1607967000,92,2020-12-14 12:30:00-05:00,12,2020-12-14
"108-35 167th St, Queens, NY 11433, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1607967000,112,2020-12-14 12:30:00-05:00,12,2020-12-14
"108-35 167th St, Queens, NY 11433, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1607967000,103,2020-12-14 12:30:00-05:00,12,2020-12-14
"108-35 167th St, Queens, NY 11433, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1607967000,95,2020-12-14 12:30:00-05:00,12,2020-12-14
"108-35 167th St, Queens, NY 11433, USA","25-10 30th Ave, Queens, NY 11102, USA",1607967000,64,2020-12-14 12:30:00-05:00,12,2020-12-14
"108-35 167th St, Queens, NY 11433, USA","506 Lenox Ave, New York, NY 10037, USA",1607967000,81,2020-12-14 12:30:00-05:00,12,2020-12-14
"102-29 215th St, Jamaica, NY 11429, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1607967000,114,2020-12-14 12:30:00-05:00,12,2020-12-14
"102-29 215th St, Jamaica, NY 11429, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1607967000,125,2020-12-14 12:30:00-05:00,12,2020-12-14
"102-29 215th St, Jamaica, NY 11429, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1607967000,101,2020-12-14 12:30:00-05:00,12,2020-12-14
"102-29 215th St, Jamaica, NY 11429, USA","25-10 30th Ave, Queens, NY 11102, USA",1607967000,75,2020-12-14 12:30:00-05:00,12,2020-12-14
"102-29 215th St, Jamaica, NY 11429, USA","506 Lenox Ave, New York, NY 10037, USA",1607967000,86,2020-12-14 12:30:00-05:00,12,2020-12-14
"1290 St Nicholas Ave, New York, NY 10033, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1607967000,66,2020-12-14 12:30:00-05:00,12,2020-12-14
"1290 St Nicholas Ave, New York, NY 10033, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1607967000,44,2020-12-14 12:30:00-05:00,12,2020-12-14
"1290 St Nicholas Ave, New York, NY 10033, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1607967000,6,2020-12-14 12:30:00-05:00,12,2020-12-14
"1290 St Nicholas Ave, New York, NY 10033, USA","25-10 30th Ave, Queens, NY 11102, USA",1607967000,55,2020-12-14 12:30:00-05:00,12,2020-12-14
"1290 St Nicholas Ave, New York, NY 10033, USA","506 Lenox Ave, New York, NY 10037, USA",1607967000,35,2020-12-14 12:30:00-05:00,12,2020-12-14
"2300 Randall Ave, The Bronx, NY 10473, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1607967000,45,2020-12-14 12:30:00-05:00,12,2020-12-14
"2300 Randall Ave, The Bronx, NY 10473, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1607967000,59,2020-12-14 12:30:00-05:00,12,2020-12-14
"2300 Randall Ave, The Bronx, NY 10473, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1607967000,84,2020-12-14 12:30:00-05:00,12,2020-12-14
"2300 Randall Ave, The Bronx, NY 10473, USA","25-10 30th Ave, Queens, NY 11102, USA",1607967000,85,2020-12-14 12:30:00-05:00,12,2020-12-14
"2300 Randall Ave, The Bronx, NY 10473, USA","506 Lenox Ave, New York, NY 10037, USA",1607967000,65,2020-12-14 12:30:00-05:00,12,2020-12-14
"1500 E 92nd St, Brooklyn, NY 11236, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1607968800,128,2020-12-14 13:00:00-05:00,13,2020-12-14
"1500 E 92nd St, Brooklyn, NY 11236, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1607968800,131,2020-12-14 13:00:00-05:00,13,2020-12-14
"1500 E 92nd St, Brooklyn, NY 11236, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1607968800,100,2020-12-14 13:00:00-05:00,13,2020-12-14
"1500 E 92nd St, Brooklyn, NY 11236, USA","25-10 30th Ave, Queens, NY 11102, USA",1607968800,95,2020-12-14 13:00:00-05:00,13,2020-12-14
"1500 E 92nd St, Brooklyn, NY 11236, USA","506 Lenox Ave, New York, NY 10037, USA",1607968800,94,2020-12-14 13:00:00-05:00,13,2020-12-14
"108-35 167th St, Queens, NY 11433, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1607968800,102,2020-12-14 13:00:00-05:00,13,2020-12-14
"108-35 167th St, Queens, NY 11433, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1607968800,103,2020-12-14 13:00:00-05:00,13,2020-12-14
"108-35 167th St, Queens, NY 11433, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1607968800,89,2020-12-14 13:00:00-05:00,13,2020-12-14
"108-35 167th St, Queens, NY 11433, USA","25-10 30th Ave, Queens, NY 11102, USA",1607968800,62,2020-12-14 13:00:00-05:00,13,2020-12-14
"108-35 167th St, Queens, NY 11433, USA","506 Lenox Ave, New York, NY 10037, USA",1607968800,79,2020-12-14 13:00:00-05:00,13,2020-12-14
"102-29 215th St, Jamaica, NY 11429, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1607968800,119,2020-12-14 13:00:00-05:00,13,2020-12-14
"102-29 215th St, Jamaica, NY 11429, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1607968800,125,2020-12-14 13:00:00-05:00,13,2020-12-14
"102-29 215th St, Jamaica, NY 11429, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1607968800,112,2020-12-14 13:00:00-05:00,13,2020-12-14
"102-29 215th St, Jamaica, NY 11429, USA","25-10 30th Ave, Queens, NY 11102, USA",1607968800,82,2020-12-14 13:00:00-05:00,13,2020-12-14
"102-29 215th St, Jamaica, NY 11429, USA","506 Lenox Ave, New York, NY 10037, USA",1607968800,88,2020-12-14 13:00:00-05:00,13,2020-12-14
"1290 St Nicholas Ave, New York, NY 10033, USA","1740 Eastchester Rd, The Bronx, NY 10461, USA",1607968800,67,2020-12-14 13:00:00-05:00,13,2020-12-14
"1290 St Nicholas Ave, New York, NY 10033, USA","4422 3rd Ave., The Bronx, NY 10456, USA",1607968800,47,2020-12-14 13:00:00-05:00,13,2020-12-14
"1290 St Nicholas Ave, New York, NY 10033, USA","1447 St Nicholas Ave, New York, NY 10033, USA",1607968800,9,2020-12-14 13:00:00-05:00,13,2020-12-14
"1290 St Nicholas Ave, New York, NY 10033, USA","25-10 30th Ave, Queens, NY 11102, USA",1607968800,54,2020-12-14 13:00:00-05:00,13,2020-12-14
